word,count
willow,1
useon,1
parwith,1
us.then,1
emit—but,1
administration’s,1
co2stays,1
burned.so,1
scale.we,1
noah,1
self-described,1
differently—not,1
“portfolio.”,1
co2than,1
capture.for,1
portfolio’s,1
scrub,1
rare,1
keith.the,1
years—but,1
day.daniel,1
leak.daniel,1
anhour’s,1
climbers,1
starbucks,1
rumor,1
pulp,1
gates—one,1
nubby,1
sweaters,1
check-in,1
will.just,1
co2—an,1
geoff,1
expressions,1
barn,1
supersized,1
mousetrap,1
“pelleter,1
marbles,1
calciner,1
“closed,1
process’s,1
gas.next,1
saleable,1
fischer-tropsch,1
germans,1
32-person,1
company.“to,1
fuel—regulations,1
competitive.so,1
no—it’s,1
burned,1
co2underground—if,1
far-out,1
sleeves,1
development.”but,1
low-impact,1
“big,1
benefits.”,1
descriptors,1
“novel,1
“pioneering,1
“interesting,1
science.”to,1
“cutting,1
“grinding,1
years—just,1
every,1
visionary,1
genius,1
can-do,1
engineers.over,1
“first,1
commercially,1
useful.at,1
auto,1
water.carbon,1
engineeringwhen,1
agreement—not,1
print.if,1
marrakesh,1
then-secretary,1
anambitious,1
slashing,1
scenarios—one,1
technologies—it’s,1
expensive.when,1
sighs,1
story.”still,1
recentlypointed,1
henrik,1
“zilch,1
biorefinery.meanwhile,1
airing,1
joeri,1
pruitt,1
plan.in,1
use—and,1
archives,1
://www.theglobeandmail.com/amp/opinion/geoengineering-science-fiction-or-saviour/article37259515/,1
__twitter_impression=truesolar,1
keithandedward,1
parsoncontributed,1
maildecember,1
friendshare,1
linkedinshare,1
whatsappdavid,1
engineering.edward,1
victoria.people,1
risks.story,1
advertisementbut,1
c.solar,1
gases.most,1
hurricanes.how,1
leadership.solar,1
supplements,1
change.solar,1
overconfident,1
found.story,1
advertisementthe,1
ugly,1
underlies,1
shadows.uncertainty,1
programs.longer-term,1
stalled,1
program.but,1
co-operation,1
good.a,1
demean,1
better.research,1
endeavours.story,1
advertisementthat,1
non-governmental,1
policy.does,1
neighbour,1
manifestations,1
cryosphere.a,1
investigator-driven,1
deliberation.in,1
distrubution,1
upon.none,1
either.on,1
chory’s,1
suberin/cork,1
speculative,1
://www.wired.com/story/the-dirty-secret-of-the-worlds-plan-to-avert-climate-disaster/,1
cognition,1
350.orgto,1
reductionsanother,1
questions.c2g2.netkind,1
markon,1
2017abstract,1
reductions.keywords,1
however.https,1
texas-stylejeff,1
contributoropinions,1
forbes,1
own.tweet,1
thompson/getty,1
imagesaplanner,1
way—that,1
love—to,1
atmosphere.jim,1
private-property,1
heartbeat,1
widelyquotedfor,1
emulates,1
buffalo,1
prairie.by,1
paddocks,1
hasestimatedthat,1
damagea,1
emissionscauses,1
toagricultural,1
conditioning.if,1
accordingto,1
a&m,1
anexchange,1
canada.the,1
believesthe,1
ranches,1
floodingin,1
thetexas,1
exchangeto,1
landowner,1
incentives.when,1
aninterestin,1
carbon—oil,1
theoretically—to,1
industry—or,1
industry—to,1
said.a,1
reabsorbthat,1
soil.ranchers,1
buyingitwith,1
said.by,1
himhere,1
://www.pnas.org/content/114/44/11645natural,1
solutionsgriscom,1
pnasabstractbetter,1
mitigationforestsagriculturewetlandsecosystems,1
://www.ethicsandinternationalaffairs.org/2017/need-governance-geoengineering/governance,1
2017photo,1
:schjelderupvia,1
flickrsooner,1
mayors,1
“overshoot.”,1
last.for,1
last.the,1
overshoot—alongside,1
appreciation,1
environment—may,1
change.1when,1
novels,1
audience.2we,1
how.what,1
management”—or,1
them.carbon,1
removalcarbon,1
trade-offs—some,1
significant—with,1
high-priority,1
security.solar,1
managementsuch,1
:u.s,1
flickr.some,1
forcing”,1
cool.some,1
traction.while,1
risks.in,1
test”,1
water.”4nonetheless,1
consternation,1
ahead.an,1
cleveland,1
eruption.photo,1
wikimedia.risks,1
hazarda,1
foretaste,1
“chemtrailers”,1
disproven,1
unease,1
ringing,1
ottawa-based,1
“interventions,1
synergic,1
others.”5concerns,1
ibuprofen,1
nose,1
off.”6even,1
technologies.even,1
developing—and,1
them.further,1
india.7land,1
crops—up,1
be—would,1
biodiversity.8it,1
dioxide.if,1
risk”,1
dioxide—the,1
temperatures—takes,1
dissipate,1
reapplication,1
cycle—that,1
rainfall.at,1
isnotdeployed,1
efforts.there,1
much-raised,1
ofmoral,1
it.male,1
elevation,1
1.5m,1
twenty-six,1
atolls,1
:shahee,1
ilyas,1
geoengineeringdespite,1
risks—known,1
unknown.the,1
interdict,1
arrive,1
atwww.c2g2.netin,1
foundation9with,1
taboo.paul,1
journalclimatic,1
change.10crutzen’s,1
wish.”11since,1
convention/london,1
amendments.13however,1
technologies.anyone,1
us.to,1
lacuna,1
it.it,1
gains/losses,1
governancedavid,1
subdivides,1
“justice”,1
task.”14while,1
altogether.these,1
inecology,1
naturethat,1
itself.15for,1
“bizarre,1
ourselves.”16as,1
deities,1
impel,1
people—from,1
policy.this,1
silos,1
did.the,1
change.we,1
diplomats—of,1
internationally.where,1
hereso,1
it.there,1
populism,1
subscribers.click,1
access.abstract,1
mitigationnoteswork,1
celcius,1
2018.↩the,1
arena.ethics,1
council’s,1
publication.↩for,1
“bringing,1
“calculating,1
507–512.↩david,1
“fear,1
healthy—but,1
”guardian,1
www.etcgroup.org/content/civil-society-briefing-geoengineering,1
“works,1
people.”↩ariel,1
“‘you,1
terrify,1
me’,1
”business,1
insider,1
uk.businessinsider.com/ted-talk-speakers-geoengineering-2017-4.↩oliver,1
”nature,1
www.nature.com/news/policy-climate-advisers-must-maintain-integrity-1.17468.↩see,1
“in-depth,1
’”april,1
www.carbonbrief.org/in-depth-experts-assess-the-feasibility-of-negative-emissions.↩villum,1
danish,1
velux,1
vkrf,1
“international,1
ceassessment.org/wp-content/uploads/2017/06/morrow-wps001.pdf.↩paul,1
”climatic,1
211–19.↩decision,1
“biodiversity,1
nagoya,1
↩in,1
aesthetics,1
↩clive,1
polity,1
↩ibid,1
viii.↩see,1
”www.carnegiecouncil.org/programs/ccgg/advisory-group.↩tags,1
:featuredcategory,1
d-ca,1
eastcountytoday,1
cosponsored,1
eddie,1
bernice,1
nanomaterials,1
otherwisea,1
posted.i,1
comments.does,1
resourceaamy,1
harderdec,1
7first,1
projectsthird,1
waythe,1
wayis,1
todaya,1
emissions.why,1
sciencein,1
2014that,1
century.gritty,1
common.the,1
relevancy,1
anyway.go,1
:my,1
recentharder,1
itanother,1
axios,1
versaquartz,1
technology.check,1
-ve,1
chemistry-challenged,1
fineahttps,1
://qz.com/1123875/the-material-that-built-the-modern-world-is-also-destroying-it-heres-a-fix/the,1
tsjisse,1
talsma,1
sharewritten,1
byakshat,1
rathidecember,1
pantheon,1
ad.what,1
make.that’d,1
daymight,1
comprisedof,1
dioxide.unless,1
decristofaro’s,1
cement.solidia,1
investors—from,1
cement-maker,1
firms—is,1
market’s,1
confidence.this,1
emissionsseries,1
casefor,1
change.chemistry,1
cementno,1
identical,1
“portland,1
:you,1
maneuver,1
“cement,1
moldability,1
ash-grey,1
bestow,1
batch,1
footprint.negative-emissions,1
concreteif,1
gamble,1
kiln—almost—in,1
“curing.”the,1
silicates,1
mold,1
formed.here’s,1
througha,1
absorbsabout,1
lifecycle—which,1
novacem,1
calera,1
novacem’s,1
disappointments,1
wallboards,1
pivoting.but,1
startup’s,1
vahit,1
atakan,1
wollastonite—a,1
limestone—he,1
wollastonite’s,1
concrete.but,1
redundant,1
cement-makers’,1
wollastonite-based,1
product.another,1
lot—until,1
year—,1
cement.decristofaro,1
“seminal,1
history.”on,1
pivotsolidia,1
recipes,1
wollastonoite,1
process.of,1
lower-emission,1
wear—hard,1
shoe,1
gloves,1
glasses—i,1
solidia/marc,1
morrison,1
off-white-colored,1
hopper,1
mixer,1
aggregate—some,1
stone—and,1
soupy,1
“vibratory,1
press”,1
molds,1
dioxide.unlike,1
harden,1
climate-killing,1
lifecycle—from,1
concrete—solidia,1
kg.what’s,1
startup.on,1
room.”,1
marketin,1
pressureto,1
future.“the,1
theulen,1
commitmentto,1
2030.cutting,1
soon.that’s,1
makerand,1
factories—one,1
europe—to,1
costs.solidia’s,1
tiles,1
solidia/thomas,1
buyers,1
worthwhile,1
conglomerates,1
regionally,1
‘i’m,1
you.’,1
he’ll,1
’”that,1
installs,1
technology.as,1
concrete-making,1
decristofaro.carbicrete,1
slag,1
carbicrete,1
millioncarbon,1
x-prize,1
products.solidia,1
specialty,1
higher-quality,1
malformed,1
set.nicholas,1
exterior,1
light-,1
pigment.solidia,1
bricks,1
estimatefrom,1
expensive.these,1
this’ll,1
“next,1
years.”cement,1
cherry,1
sugar.you,1
cansign,1
newsletterto,1
themcgraw,1
journalismat,1
thecity,1
constituent,1
hard-shelled,1
buoys,1
plankton/algae,1
impracticability,1
areasa,1
futurism.comany,1
appreciated.best,1
://www.greenbiz.com/article/could-geoengineering-venture-help-save-ice-caps,1
lebeck,1
://www.ice911.org/el-panamericano/http,1
://www.ice911.org/testing-1/with,1
ofcities,1
underway.leslie,1
refrigerator,1
said.i,1
hobby,1
walked,1
reflected,1
ice911's,1
planet-saving,1
climformatics,1
geoengineeringice911's,1
effect.as,1
icecap,1
world.and,1
patterns.to,1
touch.its,1
ice-building,1
carpeting,1
said.boots,1
groundthe,1
albedo-enhancing,1
fram,1
gyre,1
barrow,1
locale,1
businessdirect,1
soon.with,1
journey.and,1
time.http,1
://www.ice911.org/deployment-method-1/,1
://ceassessment.org/dirty-hands/who,1
geoengineeringsavemonday,1
change—while,1
fuels—might,1
disobedience,1
justicesuch,1
‘consequentialism,1
murder,1
murders,1
pristine,1
idealism,1
good.i,1
walzer,1
hands.’,1
morality—dirty,1
hands—in,1
carpet,1
blitz,1
generals,1
soldiers,1
wrongness,1
topunishorcondemnthe,1
breached.this,1
hands’,1
therolethat,1
appropriatesocial,1
responsesin,1
entraps,1
change.so,1
politicalrolewhere,1
justanyone,1
class.for,1
didnotmaximize,1
decide—in,1
fashion—to,1
thatoptimalchoices,1
all.we,1
ex,1
hypothesi,1
wrongful,1
wrong-doing,1
ofresistance,1
resist,1
aristotle,1
ofsingapore,1
titled“a,1
darkness,1
rubisco,1
summaryarticle,1
://arstechnica.com/science/2017/12/key-plant-proteins-that-grab-co₂-finally-made-in-bacteria/,1
://ceassessment.org/cdr-workshop-2017/carbon,1
2017on,1
technologies/carbon,1
recordings,1
:overview,1
exigencies,1
technologieskatharine,1
facilitybioenergy,1
universitydan,1
sciencetim,1
searchinger,1
woodrow,1
programdavid,1
babson,1
beto,1
actionaid,1
usaview,1
session.keynote,1
:james,1
prospectsafternoon,1
universitycdr,1
1.30-2.30pm,1
interactiveview,1
mega-bibliography,1
hydrostatic,1
nytimes,1
://www.nytimes.com/interactive/2017/12/05/climate/greenland-ice-melting.html,1
darker,1
melting.”,1
denigration,1
distortion,1
rectify,1
/dac,1
disagee,1
dac-captured,1
storages,1
fissured,1
magmatic,1
tomatoes,1
°c.summing,1
parts.what,1
andrestaurationof,1
epoches,1
asorganic,1
komplex,1
increase.to,1
localities,1
:oceans,1
currentscontinents,1
root-catalyzed,1
weatheringcoasts,1
shelfes,1
:restoration,1
theecosystems,1
seaweeds,1
seegrass,1
founded,1
://www.earth-syst-dynam.net/8/1/2017/,1
assimilative,1
root-induced,1
weathering.franz,1
oestegm-ingenieurbürodipl.-ing,1
6422-85168mobil,1
gtc/yr,1
fire-people,1
inferno,1
neighborhood,1
honored,1
chnage,1
publicallyfunded,1
subseqeunt,1
srm..i,1
understand,1
profitable,1
yourself,1
same.with,1
honored.doug,1
johnfor,1
geoengineering.one,1
response.uncertainties,1
large.here,1
summary/perspective,1
researchhttps,1
://www.nature.com/articles/nclimate3376.epdf,1
papers.i,1
geoengineering.yours,1
davidfrom,1
:jharte@berkeley.edu,1
peter.eisenberger@gmail.comcc,1
americani,1
sink.john,1
temperature/climate,1
long-term,1
rub,1
gtco2/yr,1
arrow,1
quiver,1
timethe,1
nearer-term,1
invested,1
imminence,1
srmbut,1
industrail,1
approved.so,1
sayonce,1
literally,1
surpress,1
-all,1
indpendent,1
otherwse,1
vocanic,1
euptions,1
imporant,1
critcal,1
fertiliity,1
soil.this,1
addressedby,1
ala,1
butterfly,1
unpredictable.thus,1
signiifcant,1
tryimg,1
ageneda,1
assertthe,1
permeant,1
-it,1
resposes,1
incorect,1
postion,1
communityto,1
take.again,1
hairs,1
post-pinatubo,1
0.3c.of,1
land.have,1
find.cheers,1
rosson,1
analysis.best,1
phd.associate,1
programsdepartment,1
bldguniversity,1
meansurface,1
0.5c,1
:looks,1
me.john,1
changevolcanoes,1
doyleondecember,1
:sonny,1
tumbelakagetty,1
imagesadvertisementoslo,1
holiday,1
earth.volcanoes,1
warming.ash,1
1963.advertisement,1
ifs,1
exeter.he,1
geo-engineering.that,1
1912.advertisementmount,1
stratosphere.governments,1
short-cuts,1
levels.but,1
times.advertisementu.s,1
alanthis,1
conclusionsa,1
eruptionis,1
averaging,1
overthe,1
winterwarming,1
stillnot,1
ofmt,1
atmosphericstate,1
eruption.also,1
theconclusion,1
eta,1
latitude-pressure,1
merra,1
andtropical,1
warmingwas,1
40–30,1
differentfrom,1
signals.we,1
volcanicaerosols,1
anthis,1
iswhat,1
saysthe,1
particles.as,1
al.thosesecond,1
approximations,1
verysuspicious,1
newell,1
andweare,1
notto,1
depth.i,1
isvery,1
egg,1
hen,1
butsometime,1
haveto,1
facethe,1
matrixrecommendation,1
:welcome,1
worldguido,1
guido,1
://www.atmos-chem-phys-discuss.net/12/c10686/2012/acpd-12-c10686-2012.pdf,1
:10.1002/2016gl070460,1
joanna,1
slawinska,1
:10.1002/2017jd026728,1
nao,1
americanto,1
revisitingthe,1
hibino,1
mehta,1
anstey,1
multiplereanalysis,1
13507–13518.canty,1
mascioli,1
smarte,1
&salawitch,1
climate-part,1
criticalevaluation,1
3997.driscoll,1
bozzo,1
l.j,1
intercomparisonproject,1
:10.1029/2012jd01760in,1
jin,1
a.a,1
lacis,1
10.1126/science.199.4333.1065,1
withdrawnguido,1
visconti,1
youtube.combut,1
://www.nytimes.com/2017/11/29/climate/climatetech-jerry-brown.html,1
hp,1
regardsmark,1
turnerc2g2,1
://iopscience.iop.org/journal/1748-9326/page/negative,1
20emissions,1
20scenarios,1
20technologiesenvironmental,1
lettersfocus,1
technologiesguest,1
editorsrobert,1
jacksonstanford,1
universitypep,1
canadellcsirosabine,1
fussmercator,1
changejennifer,1
milnestanford,1
universitynebojsa,1
nakicenovicthe,1
analysismassimo,1
tavonifondazione,1
eni,1
enrico,1
matteisynthesis,1
accessfocus,1
emissionsr,1
jacksonet,1
lett.12110201view,1
articlepdfscopethe,1
carbon-climate,1
knowledge-gaps,1
:available,1
balance.the,1
conservation.a,1
target.socio-institutional,1
technologies.risks,1
collection.researchopen,1
franket,1
lett.12105004view,1
accessassessment,1
capturejennifer,1
wilcoxet,1
lett.12065001view,1
accessinefficient,1
fajardy2017environ,1
lett.12045004view,1
accessfast,1
emissionsjan,1
minxet,1
lett.12035007view,1
macronutrient,1
fertilizationdaniel,1
harrison2017environ,1
lett.12035001view,1
accesscarbon,1
marketd'maris,1
lockley2017environ,1
lett.12015003view,1
accessresearch,1
lett.11115007view,1
accessinvestigations,1
fe-based,1
clc,1
materialsmatthew,1
boot-handfordet,1
lett.11115001view,1
emissionsc,1
joneset,1
lett.11095012view,1
accessimpacts,1
devalue,1
plantationsl,1
boysenet,1
lett.11095010view,1
matteo,1
muratoriet,1
lett.11095004view,1
accessexpert,1
clair,1
gough2016environ,1
lett.11095003view,1
accessafforestation,1
effectsulrich,1
kreidenweiset,1
lett.11085001view,1
articlepdf,1
e=89fb1af0fe,1
enter,1
contestfirst,1
legend,1
robinsonin,1
grips,1
contest.all,1
genres,1
prizes,1
times-bestselling,1
2140.learn,1
firewall,1
rooms,1
entertainment,1
telecommunications,1
iq,1
uncontested,1
://www.mediamatters.org/blog,1
newshounds,1
://www.newshounds.us/,1
blame-,1
deplorables,1
email-based,1
newsto,1
stechel,1
://www.odi.org/publications/10980-implications-geoengineering-developing-countriesimplications,1
papersnovember,1
2017darius,1
nassiry,1
sam,1
pickard,1
andandrew,1
changethrough,1
gasremoval,1
‘plan,1
b’,1
consequences.longer,1
listhttps,1
://www.sciencedirect.com/science/article/pii/s1750583617304322international,1
controlavailable,1
2017in,1
proof—note,1
usersindirect,1
technologycharles-francois,1
lannoya,1
eisamanb,1
arun,1
josea,1
karnitzc,1
devaulb,1
kathy,1
hannunb,1
jessy,1
l.b,1
rivesta,1
1show,1
://doi.org/10.1016/j.ijggc.2017.10.007get,1
contenthighlights•indirect,1
tested.•the,1
seawater.•acid/base,1
bipolar,1
•electricity,1
process.•efficient,1
acid/base,1
cost.abstractwe,1
ioc,1
air-ocean,1
co2either,1
‘acid,1
acidifies,1
‘base,1
decarbonized,1
alkalinized,1
co2absorption,1
caco3precipitation,1
quantifies,1
co2achievable,1
process.keywordsco2capture,1
co2evolution,1
://link.springer.com/article/10.1007/s10784-017-9382-9international,1
economicspp,1
asland-based,1
developmentauthorsauthors,1
affiliationskatedooleyemail,1
authorsivankartha1.2.3.original,1
20172shares8downloadsabstractthis,1
1000gt,1
and—more,1
importantly—the,1
climate.keywordsnegative,1
restorationsdgsequitysustainable,1
v=hc3vtgipogu,1
thwaite,1
reify,1
skyscraper-sized,1
shards,1
skyscrapers,1
implies,1
un-glacial,1
more.some,1
bergschrunds,1
nanga,1
parbat,1
massif,1
raikot,1
temperatureson,1
://www.c2g2.net/dear-mr-zakaria-solar-geoengineering-governance-matters/dear,1
mattersby,1
c2g2on,1
22ndof,1
fareed,1
interviewwith,1
addressed.zakaria,1
“…it,1
ready.before,1
technology.first,1
1.5-2°c.we,1
how.this,1
fantastic.some,1
vigilant,1
hazard’.some,1
huge,1
want.even,1
implementation.and,1
there.if,1
crises.any,1
them.and,1
substantial.that,1
input.maybe,1
climate-change-world,1
zakaria’s,1
commentben,1
rhee,1
pmthank,1
complexa,1
://patents.justia.com/inventor/peter-eisenberger,1
“inherently,1
expensive”,1
virtually,1
disagrees,1
“www.ure…..3376…,1
“.ure”,1
“.nature”,1
pay-wall,1
article’s,1
tco2.”,1
questionablescenario,1
andhope,1
onehas,1
itselfgiven,1
you-,1
vigor,1
leading,1
/tonne,1
gt.in,1
unaffected.this,1
dac/cdr,1
-this,1
having,1
-say,1
peteron,1
peteri’m,1
frustrated,1
yourinterpretation,1
fair.it,1
is“necessary”.i,1
beenconsistent,1
thisinterview,1
uneditedvideo,1
://www.technologyreview.com/video/609398/the-growing-case-for-geoengineering/i,1
hassubstantial,1
emissionsreductions.here’s,1
geoengineering.emissions,1
stableclimate,1
currentclimate,1
tosee,1
stillhave,1
removalthat,1
myview,1
lownumber,1
seenthe,1
ameaningful,1
emittedand,1
recaptured,1
putsignificant,1
ischeaper,1
lowerenvironmental,1
cost.once,1
providesa,1
geoengineering.that’s,1
frommy,1
emissionsreduction,1
senseto,1
definedby,1
significantreduction,1
terrific.yours,1
davidn.b,1
conversation.on,1
clarion,1
deranged,1
>previous,1
3-year,1
lidar,1
soundingsnext,1
forest-atmosphere,1
exchangeview,1
tocvolume,1
2005aerosol,1
cloudsfatty,1
particlesauthorsh,1
tervahattu,1
juhanoja,1
vaida,1
niemi,1
kupiainen,1
kulmala,1
vehkamäkifirst,1
2005full,1
:10.1029/2004jd005400view/save,1
:37articlescheck,1
toolsabstract,1
surfactants,1
time-of-flight,1
c32acid,1
suggested.on,1
://www.atmos-chem-phys-discuss.net/acp-2017-987/research,1
2017review,1
conditionsdaniele,1
"curci1,21department",1
2017abstract.sustained,1
composition-climate,1
8 tg-so2/yr,1
5.2 ,1
3.8 ,1
10.3 ,1
quasi-homogeneous,1
inhomogeneous,1
7.7 ± 0.7 ,1
8.5 ± 1.3 ,1
model-averaged,1
2 ÷ 4 ,1
11 ,1
:visioni,1
governancejeffrey,1
burnspages,1
://doi.org/10.1080/18366503.2017.1400899select,1
accessabstractinternational,1
://www.sciencedirect.com/science/article/pii/s0095069617307714journal,1
managementvolume,1
24-41solar,1
carbon☆author,1
panelgarthheuteladsoheilshayeghcshow,1
://doi.org/10.1016/j.jeem.2017.11.002get,1
contentabstractwe,1
geoengineering.jel,1
codesq54h23c61keywordsgeoengineeringsolar,1
managementcarbon,1
taxdice,1
6skewed,1
engineeringbuy,1
15.97plus,1
refund,1
:carr,1
j.source,1
:white,1
pressdoi,1
://doi.org/10.3197/096327117x15046905490371previous,1
articleview,1
contentsnext,1
articleabstractreferencescitationssupplementary,1
datadata/mediametricsethicists,1
injustices.keywords,1
