word,count
situations’,1
: 523–52. google,1
 crossrefhulme,1
‘smoke,1
: 99–120. google,1
 linkhuttunen,1
skytén,1
‘emerging,1
comparison’,1
: 14–32. google,1
 linkhuysmans,1
schmitt,1
agamben,1
society’,1
: 165–83. google,1
 crossrefipcc,1
‘summary,1
policymakers’,1
stocker,1
qin,1
g.-k,1
plattner,1
pp. 3–29. cambridge,1
: ipcc. google,1
scholarjervis,1
statecraft,1
armageddon. ithaca,1
: cornell,1
scholarkaplan,1
f.m.,1
wizards,1
armageddon. stanford,1
: stanford,1
scholarkeith,1
: boston,1
review. google,1
scholarkhong,1
y.f.,1
analogies,1
munich,1
dien,1
pien,1
phu,1
1965. princeton,1
r.o.,1
verba,1
research. princeton,1
scholarkintisch,1
catastrophe. new,1
: wiley. google,1
: 211–14. google,1
 crossrefkoselleck,1
‘krise’,1
brunner,1
conze,1
koselleck,1
geschichtliche,1
grundbegriffe.,1
historisches,1
lexikon,1
politisch-sozialen,1
sprache,1
deutschland. stuttgart,1
: klett-cotta,1
pp. 617–50. google,1
scholarkuehn,1
‘extending,1
cybersecurity,1
radu,1
chenou,1
j.-m,1
weber,1
making. heidelberg,1
pp. 157–67. google,1
 crossreflane,1
chatfield,1
radiation. moffett,1
: nasa,1
ames,1
center. google,1
scholarlanouette,1
‘leo,1
szilard,1
brass,1
hats’,1
pp. 73–78. google,1
scholarlarkin,1
kuriakose,1
sharmina,1
print 3 august.,1
: 10.1080/14693062.2017.1346498. google,1
 crossreflaunder,1
‘preface’,1
: 3841–42. google,1
 medlinelenton,1
‘tipping,1
system’,1
: 1786–93. google,1
 medlinelin,1
a.c.,1
pp. 182–99. google,1
 crossreflloyd,1
i.d.,1
oppenheimer,1
: 45–63. google,1
 crossreflong,1
s.p.,1
: 323. google,1
 medlineluokkanen,1
huttunen,1
controversial’,1
: 966–81. google,1
 isimcclelland,1
c.a.,1
crisis’,1
: 182–204. google,1
 crossrefmccormick,1
j.m.,1
definition’,1
: 352–58. google,1
 linkmacnaghten,1
‘good,1
geoenegineering’,1
: 293. google,1
 medlinemacnaghten,1
‘living,1
: 465–74. google,1
 crossrefmarkusson,1
ginn,1
ghaleigh,1
n.s.,1
‘“in,1
here”,1
: 281–90. google,1
 crossrefmercer,1
‘public,1
: 1–9. google,1
 crossrefmerk,1
pönitzsch,1
kniebes,1
‘exploring,1
injection’,1
: 299–312. google,1
 crossrefmichaelson,1
: 73–140. google,1
scholarmichaelson,1
marginality,1
inevitability’,1
pp. 81–114. google,1
 crossrefnational,1
brief. washington,1
sciences. google,1
scholarnerlich,1
jaspal,1
‘metaphors,1
catastrophe’,1
: 131–47. google,1
 crossrefnicholson,1
‘strange,1
bedfellows,1
://wp.me/p27zsrk-cm,1
scholarnisbet,1
‘framing,1
engagement’,1
kahlor,1
stout,1
communication. new,1
pp. 40–67. google,1
scholarnorris,1
r.s.,1
‘general,1
pp. 63–73. google,1
scholaroldham,1
‘mapping,1
: 20140065. google,1
 medlineparson,1
e.a.,1
linkage’,1
: 89–110. google,1
 crossrefpasztor,1
‘toward,1
2017. global,1
foundation. google,1
scholarpasztor,1
engineering. carnegie,1
scholarpattberg,1
world. london,1
: routledge. google,1
scholarporter,1
k.e.,1
analysis’,1
: 342–55. google,1
 crossrefproelss,1
: 205–11. google,1
 crossrefrayner,1
kruger,1
principles’,1
: 499–512. google,1
 crossrefread,1
‘trump’s,1
moment’,1
 21 december.,1
scholarreed,1
: springer. google,1
: 269–89. google,1
://wp.me/p2zsrk-cw ,1
war’,1
pp. 17–30. google,1
bomb. london,1
: simon,1
schuster. google,1
scholarrickels,1
dovern,1
bmbf,1
. kiel,1
: kiel,1
institute. google,1
scholarrockström,1
schellnhuber,1
hoskins,1
gamble’,1
: 465–70. google,1
scholarromanuik,1
s.t.,1
‘extraordinary,1
“war,1
terror”’,1
: 1–20. google,1
scholarsanderson,1
b.m.,1
o’neill,1
tebaldi,1
: 7133–42. google,1
 crossrefsantillo,1
johnston,1
‘governance,1
conduct’,1
 march,1
pp. 4–7. google,1
t.c.,1
influence. new,1
scholarschmitt,1
2004 ,1
politische,1
theologie.,1
vier,1
kapitel,1
lehre,1
souveränität. berlin,1
: duncker,1
humblot. google,1
scholarscholte,1
vasileiadou,1
changing’,1
: 1–16. google,1
 crossrefshepherd,1
haigh,1
society. google,1
scholarsillmann,1
: 290–92. google,1
 crossrefsmit,1
e.c.,1
nevada,1
: 1060–89. google,1
scholarsteffen,1
grinevald,1
perspectives’,1
: 842–67. google,1
 medlinethe,1
‘welcome,1
anthropocene’,1
 28 may.,1
://www.economist.com/node/18744401 ,1
livingston,1
‘establishing,1
clearinghouse’,1
reports. washington,1
peace. google,1
scholarunfccc,1
agreement. paris,1
: united,1
nations. google,1
scholarvictor,1
: 322–36. google,1
gridlock.,1
planet. cambridge,1
m.g.,1
: 64–76. google,1
scholarweitzenfeld,1
j.s.,1
‘valid,1
analogy’,1
: 137–49. google,1
 crossrefwinter,1
humanity’,1
: 277–89. google,1
 crossrefwirth,1
d.a.,1
: 413–38. google,1
scholarwittneben,1
b.b.f.,1
okereke,1
banerjee,1
s.b.,1
landscapes’,1
: 1431–50. google,1
 isiwright,1
nyberg,1
cock,1
‘future,1
imaginings,1
: 647–58. google,1
 isizürn,1
: 266–77. google,1
scholarabstractintroductionwhat,1
analogynuclear,1
cediscussion,1
organisingconclusion,1
outlooknotesreferencesarticle,1
metricsrelated,1
articlescitepermissionsshareexplore,1
moredownl,1
://www.nature.com/articles/s41558-018-0091-3more,1
detailarticlescenarios,1
°cjoeri,1
 alexander,1
popp,1
massimo,1
tavoninature,1
:10.1038/s41558-018-0091-3download,1
mitigationenergy,1
societyenergy,1
modellingsocioeconomic,1
scenariosreceived,1
1.9 w m−2scenarios,1
1.9 w m−2 scenarios,1
://iopscience.iop.org/article/10.1088/1748-9326/aaa9c4/meta,1
geogenic,1
bioturbation.,1
forsterite,1
basaltic,1
200 us ,1
realized.,1
summary/press,1
://www.sciencedaily.com/releases/2018/03/180306101711.htm,1
effects https,1
2018sensitivity,1
modelchristoph,1
platt11institute,1
neuenheimer,1
feld,1
germany2laboratoire,1
météorologie,1
dynamique,1
france3institut,1
francereceived,1
a method,1
lmdz,1
s3a,1
a result,1
–2 w m−2 for,1
a range,1
23 km,1
a given,1
so2 injected.,1
30° s,1
30° n,1
a consequent,1
a collapse,1
imperfect.citation,1
: kleinschmitt,1
vocal,1
commentator,1
. these,1
vacancies,1
them.http,1
://etcgroup.org/jobsetc,1
hiringetc,1
 come,1
director ,1
davao,1
.part-time,1
qc,1
.programme,1
manager ,1
applications must,1
2.etc,1
genomics,1
institutions. ,1
://www.nature.com/articles/s41558-018-0087-zmitigation,1
overestimated,1
emissionsemanuele,1
lugato,1
 adrian,1
leip & arwyn,1
 pages219–223 ,1
:10.1038/s41558-018-0087-zdownload,1
citationbiogeochemistryclimate,1
2018abstractinternational,1
1000’,1
union4 to,1
c-mitigating,1
residue,1
n-fixing,1
://iopscience.iop.org/article/10.1088/1748-9326/aab324the,1
perspectivehelene,1
muri1accepted,1
 accepted,1
manuscript pdfturn,1
informationabstractthe,1
-0.1°c,1
harm/some,1
. best,1
://www.abdn.ac.uk/ibes/people/profiles/pete.smith,1
user=7p9w6pyaaaaj&hl=en from,1
:olivier.boucher@lmd.jussieu.fr,1
:15to,1
durbrow@gmail.com,1
us dear,1
://onlinelibrary.wiley.com/doi/10.1111/gcb.14066/abstract,1
leys,1
woodland.,1
>7‰,1
running,1
farmyard,1
c/ha/year,1
18‰,1
43‰,1
7‰,1
3‰–8‰,1
19‰,1
://www.sciencedaily.com/releases/2018/02/180228134114.htm,1
chem.,1
://www.atmos-chem-phys.net/18/2787/2018/acp-18-2787-2018.html abstract.,1
investigation.,1
composition–climate,1
composition-chemistry,1
lower-stratospheric,1
5.2 ,1
+10.3 ,1
nudged,1
confinement,1
+13 ,1
cross-tropopause,1
+42 ,1
extratropics,1
−35 ,1
stratosphere–troposphere,1
shears,1
e–w,1
extratropics.,1
16.5 ,1
16 ,1
2018why,1
‘magical,1
thinking’work,1
challenge.   pdf,1
hartmut,1
schmidt/imagebroker/alamydecarbonization,1
sceptics.,1
nightmares.the,1
1.5 °c.what,1
plants offers,1
beerling et,1
plantshttp,1
://dx.doi.org/10.1038/s41477-018-0108-y,1
technologies.in,1
astounding.,1
spreading.it’s,1
thinking”.,1
academies’,1
again https,1
://www.makeourplanetgreatagain.fr/homeas,1
boosted.,1
ticket,1
incubators.,1
insignia,1
investments.https,1
://www.makeourplanetgreatagain.fr/climatplanfrance’s,1
plan the,1
irreversible.,1
macron,1
level.the,1
post-carbon,1
associations,1
territorial,1
agreement.to,1
disruption.,1
replenishment,1
fund.the,1
levers,1
:making,1
diplomacy.the,1
organises,1
sectors.in,1
“participatory,1
budgeting”.in,1
‘make,1
again’,1
several flagship,1
shale,1
energies,1
tenders,1
and  ,1
harmonisation,1
“national,1
mobility”,1
renovations,1
”heat,1
sieves”,1
tenants,1
paris’,1
labels.,1
bonds,1
players.,1
art.,1
months.the,1
:france,1
eco-contribution,1
innovation.the,1
food’,1
import,1
solutions. for,1
: french-climat-plan.pdf on,1
hunziker,1
://www.counterpunch.org/2018/02/19/there-is-no-time-left/imaginea,1
northpole.,1
pole.,1
inthat,1
meltdown,1
started.and,1
gonzo,1
world.that’sone,1
pill,1
thatscenario,1
g.anderson,1
thebenton,1
breakingresearch,1
theozone,1
layer.atthe,1
historyof,1
wouldhave,1
planet.stratosphericozone,1
habitability,1
providingprotection,1
perchance,1
dispersedmolecules,1
1/8th,1
inch,1
thicknessof,1
pennies.,1
separates,1
radiation.inhis,1
leviathan,1
change/global-warminghole,1
offcarbon,1
thesituation,1
iszero.,1
protectfrozen,1
hydrates,1
methanenightmare.,1
monster,1
astick,1
“rgw”,1
interestinglyenough,1
group/uk,1
distinguishedscientists,1
assessment.assumingprofessor,1
thenwhat,1
hasover-reaching,1
ofanti-science,1
out.france,1
again”initiative.,1
eighteen,1
fromthe,1
u.s.theworld,1
asamerica,1
gears,1
crumbling.,1
deathlyexercise.donaldtrump,1
requiresreduction,1
andneoliberal,1
ofwealth,1
socio-politico-economic,1
theone-two,1
“care,1
theplanet”,1
whenu.s.,1
offshores,1
wage,1
andthailand.,1
thelowest,1
dicey,1
inpart,1
tocredit,1
eyeballs.assuch,1
daylights,1
pocketbooks,1
stinks,1
outrightchange,1
arrogantaristocrats,1
colonists,1
iii.except,1
monarch,1
“acute,1
mania.”goodnews,1
lining,1
stupidleadership,1
formajor,1
seenthroughout,1
tosurface,1
citizenry,1
leaden,1
awaken,1
coma,1
bums,1
caseof,1
xvi,1
thousandsin,1
ineptness,1
globalism,1
tail,1
percent”,1
use/abuse,1
chokes,1
thickthat,1
destroysoxygen,1
preston/robock,1
cf,1
insult,1
modality,1
similarities.,1
decouple,1
negativeon,1
notional,1
etci,1
satirist,1
simple,1
reactionary.,1
conservative. on,1
 easac,1
instead ,1
itself. ,1
space. ,1
created. ,1
forms. ,1
discussion.this,1
thread. one,1
. plus,1
princliples-http,1
://www3.ntu.edu.sg/rsis/nts/html-newsletter/insight/nts-insight-jun-1102.htmlnts,1
2011click,1
version.climate,1
rayner.how,1
"stations,3 would",1
justified.,1
whitehead’s,1
concreteness,1
known.second,1
governance.however,1
conceptssolar,1
.ecosystems,1
recognises,1
two goals,1
different means,1
below.table,1
concepts. carbon,1
enhancementocean,1
fertilisationstratospheric,1
toolsblack-box,1
engineeringair,1
reflectorsone,1
imitates,1
technique.the,1
lagrange,1
serviceable,1
rubric,1
topopportunities,1
approachesat,1
band-aid,1
‘artificial,1
trees’,1
term.sulphate,1
well-recognised,1
drawbacks.,1
favourable,1
‘tinkering’,1
implemented.4 furthermore,1
eruptions.credit,1
mcgimsey,1
survey.this,1
realised.,1
between.the,1
sui,1
generis,1
‘vary,1
pose’.furthermore,1
:ix,1
‘acceptability,1
resolved.’^,1
topthe,1
articulated,1
‘technology,1
dilemma’.,1
bear,1
resemblance,1
originators.,1
geoengineering.5 a,1
technology.however,1
despair.,1
successors,1
inflexibility,1
rcep,1
nanoparticles,1
‘uncontrolled,1
environment’.,1
lock-in.the,1
offshore.6 national,1
point.however,1
contained.,1
‘employ,1
instruments7 and,1
tates,1
environment’.the,1
framework.9 without,1
community.overall,1
‘develop,1
framework’.on,1
deployed https,1
://www.nature.com/articles/d41586-018-02203-xsolar,1
accountandreas,1
oschlies   pdf,1
versionsolar,1
‘sunscreen’,1
‘temperature,1
debt’,1
long-lived,1
see h,1
matthews,1
caldeira proc.,1
sci.,1
society.even,1
guaranteed.,1
mark it,1
paticular,1
unfortunately ,1
characterized.,1
discriminations,1
kinds.,1
apparratus,1
dialoques,1
agregious,1
diffferent,1
decisions. ,1
uncerrtainty,1
exists. now,1
likley,1
generalizations,1
allknow,1
the specifics,1
sympto,1
dialoque peter ,1
klaus.attempts,1
category.also,1
scale.best,1
christopher on,1
://www.c2g2.net/categorise-carbon-removal/,1
supercritical,1
co2 https,1
://phys.org/news/2018-02-scientists-theory-role-south-pacific.htmlscientists,1
fluctuationsfebruary,1
instituteview,1
rv,1
pahnkea,1
geochemist,1
journal science,1
the ocean.,1
fertilizer.,1
celled,1
die,1
deep water over,1
time.in,1
geochemists,1
skeletal,1
isotopes,1
geochemistry,1
from.,1
coldest,1
bremen.,1
period.as,1
the southern,1
hemisphere grew,1
the water,1
masses was,1
waters.for,1
fluctuations.,1
bremerhaven.,1
dioxidethat,1
waters.more,1
break-up,1
rainer,1
gersonde,1
verena,1
benz,1
molina-kescher,1
10.1126/science.aao2473http,1
://science.sciencemag.org/cgi/doi/10.1126/science.aao2473provided,1
: alfred,1
instituterecommended,1
youself-assembling,1
peptides,1
obesity,1
diabetes google,1
languages,1
push new,1
reservoirs researchers,1
exciton,1
nanotubes stretchable,1
sensor,1
robotics first,1
lithium,1
maze,1
electrode clay,1
seal,1
prophet,1
isaiah researchers,1
melee,1
genes scientists,1
materialsexplore,1
furtherresearchers,1
mysteries,1
agesmay,1
oceanapr,1
barcelona,1
change.study,1
ageoct,1
physorg.com,1
antarctica.how,1
endedmay,1
ocean.undersea,1
puzzlesep,1
mixed.,1
undersea,1
periodsmar,1
periods.subscribe,1
timehttp,1
othernovel,1
permanent.,1
theresearchers,1
toobtain,1
one-shotsurveys.,1
totechnologies,1
stabilised.,1
unlikelythat,1
cropmodification,1
discussion.braun,1
rehdanz,1
time. journal,1
143-160.https,1
://www.econstor.eu/bitstream/10419/130169/1/85620837x.pdf,1
wasnt,1
another  means,1
condition ,1
case. ,1
apple.ldmon,1
fighting ,1
beecs,1
consequences-the,1
all. i,1
weaknesses,1
-otherwise,1
flys,1
environment. i,1
change.  ,1
further. ,1
earlier. since,1
geo-trashing,1
 klaus from,1
christopherpreston1752@gmail.com,1
engineering i,1
mitigation.alan alan,1
08901-8551 ,1
usa    ,1
://twitter.com/alanrobock        ,1
klaus well,1
 peter ,1
difficultiesthe,1
targetthe,1
delusionthe,1
targetby,1
of near,1
advocates of,1
energy efficiency,1
devotees,1
proofthat,1
decoupled,1
from energy,1
burst.analysts,1
unchanged—there,1
efficiency of,1
sure enough,1
well.even,1
avoiding significant,1
most other,1
would have,1
precipitously.,1
 under,1
incremental.but,1
diplomats,1
long-standing international,1
this despite,1
two years,1
nationally determined,1
above preindustrial,1
century.forty,1
talismanic,1
hold over,1
sober analyses,1
unobtainable.,1
sufficient political,1
practically unachievable,1
aspiration,1
further and,1
otherwise.,1
gets serious,1
buy more,1
time.but,1
longer obtainable.,1
the fiction,1
or manage,1
forcing.https,1
://plastocene.com/2018/02/20/philosopher-meets-meteorologist-to-talk-about-climate-engineering/,1
dog,1
据悉，氮氧化物（no2）和挥发性有机物（vocs,1
modeled.an,1
cyranoski,1
soon.meanwhile,1
://www.sciencedirect.com/science/article/pii/s0360128516300569 ,1
://www.sciencedirect.com/science/article/pii/s1364032112005680 ,1
paperthe,1
technologyhe,1
comments ,1
aw ,1
scale.https,1
‘world’s,1
purifier’,1
battle smogchina,1
xian.,1
reuters/stringerrob,1
formative,1
contentscientists,1
xian.the,1
smog-sucking,1
organization.smog-sucking,1
construction.,1
morning postthe,1
post.lead,1
junji,1
“moderate,1
levels”.image,1
morning postto,1
junji’s,1
pm2.5 — the,1
harmful — fell,1
average.how,1
worksthe,1
specially-adapted,1
fully-functioning,1
thereafter.the,1
xian,1
the smog,1
daan,1
beijing’s,1
air.that,1
nano-level.,1
diamonds.the,1
beijing.,1
studioroosegaarde.netmore,1
playgrounds,1
city.clean,1
futurethis,1
pollution.china’s,1
unrivalled,1
latest key,1
importer,1
2016.and,1
footprint.for,1
plants.and,1
year-on-year.china,1
analysis.in,1
piece ,1
adoyle@icheme.org,1
planetin,1
clear”,1
cheap”.,1
10bn”,1
small.”,1
“at,1
regimen,1
exercise”.on,1
mod=e2tw&page=1&pos=1a,1
responsibly.by gernot,1
weitzmanfeb.,1
etchttps,1
:00guest,1
‘enhanced,1
weathering’,1
yieldsprof,1
the leverhulme,1
and prof,1
long from,1
theuniversity,1
agreement goals,1
society.but national,1
commitments to,1
rein,1
insufficient to,1
slack.these,1
indefinitely.,1
approaches and,1
are.in,1
for nature,1
under-discussed,1
weathering”.,1
steps.what,1
washes,1
floor.enhanced,1
reactions.as,1
help counteract,1
acidification.and,1
can boost,1
soils.food,1
demandthe,1
dietary,1
2100 ,1
 unlike,1
freshwater.while,1
area.in,1
fertilisers.,1
highly-weathered,1
time.managed,1
adopt.you,1
yields.if,1
realised,1
sector.estimates,1
challengesso,1
upsides,1
scales.there,1
co2.for,1
a 12-year,1
study conducted,1
alleviation,1
mauritius,1
harvests.there,1
this.costs,1
date puts,1
 bioenergy,1
.credit,1
ilsa,1
kantola,1
champaign-urbanabut,1
1.1bn,1
agriculture.countries,1
practisehuman,1
plains,1
carbon.we,1
atmosphere.however,1
 improved,1
courses.we,1
:10.1038/s41477-018-0108-yon,1
herea,1
interrogate,1
‘broadening,1
out’,1
up’,1
lock-ins,1
dependencies,1
‘uphill,1
struggle’,1
incentivises,1
process.”,1
landscaping,1
desalinated,1
limitation.,1
another. could,1
ecosystems. distribution,1
lawn,1
sprinklers.,1
evaporates.,1
endorheic,1
landscapes.this,1
transformations.i,1
:*what,1
*to,1
*what,1
*assuming,1
idea.a,1
aff=eandthe,1
speak.a,1
stratification.,1
sources.this,1
effects a,1
://www.gasworld.com/climeworks-establishes-new-market-mechanism/2014206.articleclimeworks,1
goalsby joanna,1
2018no,1
comments save,1
articleswiss,1
iceland.the,1
swan,1
barney,1
energies.,1
skied,1
965km,1
melter,1
flasks,1
positive.source,1
climeworksthe,1
climateworks,1
sector’s,1
change.programme,1
lam,1
“investing,1
goals.”climateworks,1
commuting.founded,1
climeworks’,1
source.last,1
vegetables.last,1
underground.climeworks,1
 “unlike,1
creating.,1
metered,1
removal.”christoph,1
 “once,1
portfolio.”,1
dvisioni,1
side. i,1
lookingfrom,1
modeller,1
+do,1
me ,1
marco change,1
nrdc,1
mantra,1
that-despite,1
armstrong,1
 attachedplus,1
pipelineldm,1
department ,1
personally.jenny,1
welchman,1
coal ,1
ecomomic,1
environmetal,1
to fertizer,1
bosch,1
seqiesters,1
carbon..,1
lac,1
cradle,1
farce,1
is it,1
boggles,1
minfd,1
it where,1
://thebreakthrough.org/index.php/journal/no.-8-winter-2018/geoengineering-justicethe,1
instituteaboutjournaldialoguefellowshipsissuespublicationsvoicesdonateabout current,1
